16.56,-78.90,1.19
16.57,-44.05,0.91
16.57,42.44,1.09
16.60,-28.22,1.59
16.61,-35.26,1.09
16.62,-10.57,1.72
16.65,48.93,0.91
16.68,64.59,0.91
16.69,31.60,1.60
16.69,-17.74,0.89
16.71,38.92,1.33
16.72,-77.52,1.08
16.75,56.78,0.91
16.77,82.04,1.08
16.81,-69.03,2.05
16.82,45.98,0.92
16.83,-59.04,1.22
16.83,-10.78,0.96
16.84,-34.29,1.85
16.86,-38.05,1.52
16.87,-38.02,1.30
16.90,-42.36,0.95
16.90,10.17,1.03
16.91,-42.36,1.28
16.93,65.13,0.90
16.96,9.38,1.44
16.98,-55.99,1.47
16.99,-53.16,1.13
17.00,30.93,1.17
17.02,-4.22,0.92
17.05,14.09,0.88
17.08,-34.12,0.91
17.09,54.47,0.89
17.09,12.74,0.90
17.15,65.71,1.45
17.17,-15.73,1.78
17.20,-43.24,1.39
17.24,14.39,1.61
17.25,24.84,1.47
17.25,36.81,1.45
17.26,-26.60,1.05
17.28,-0.45,0.94
17.29,33.10,0.92
17.29,37.29,0.96
17.35,-12.85,1.05
17.35,-21.11,1.03
17.37,-67.77,0.93
17.37,-25.00,1.41
17.39,37.15,1.10
17.42,-55.53,1.58
17.42,-56.38,1.39
17.44,-24.18,1.10
17.44,4.14,1.05
17.44,-5.09,0.99
17.46,-29.87,1.06
17.51,52.30,1.61
17.51,26.11,1.03
17.51,-37.30,1.65
17.52,-60.68,1.28
17.52,-23.96,0.93
17.53,-49.88,1.58
17.54,55.18,0.90
17.54,86.59,1.04
17.54,55.17,0.91
17.56,-37.10,2.22
17.58,12.56,1.96
17.59,-46.51,0.98
17.61,-38.63,1.07
17.62,68.76,0.93
17.62,-43.00,2.08
17.63,-15.40,1.30
17.63,-8.12,0.98
17.66,46.01,1.21
17.67,-49.42,0.93
17.69,-12.88,1.07
17.70,72.15,0.98
17.71,-39.03,1.80
17.72,-21.68,0.91
17.72,4.57,1.62
17.76,-64.72,1.28
17.77,27.72,1.35
17.79,-27.83,0.99
17.79,-40.13,1.52
17.80,2.71,1.23
17.82,-31.70,0.92
17.83,-37.04,1.44
17.84,-40.09,0.93
17.89,56.87,1.24
17.94,37.25,1.19
17.94,51.49,1.87
17.95,-44.34,0.91
17.96,29.25,1.25
17.96,-41.72,0.90
17.98,30.19,1.03
17.98,-9.77,1.39
18.00,-23.82,0.94
18.00,16.75,0.95
18.00,4.37,0.92
18.01,-3.69,0.97
18.01,2.93,1.17
18.03,21.60,1.07
18.03,1.31,1.02
18.05,-8.18,0.93
18.08,-29.58,0.96
18.09,2.50,1.14
18.10,-30.42,1.52
18.10,22.22,0.88
18.11,-50.09,1.27
18.11,-43.42,0.89
18.12,8.73,0.96
18.12,9.56,1.24
18.13,28.76,1.20
18.13,-28.46,0.99
18.14,-63.67,1.05
18.15,20.81,1.04
18.19,-45.95,0.99
18.20,-23.70,0.88
18.20,31.41,0.88
18.23,-21.06,1.20
18.23,64.40,0.87
18.29,-36.76,1.47
18.30,-27.04,0.96
18.33,36.06,1.05
18.34,21.96,0.89
18.35,71.34,1.08
18.35,3.38,0.91
18.35,-29.83,1.64
18.35,72.73,1.30
18.36,-2.90,1.42
18.39,-61.49,1.04
18.39,-8.93,0.96
18.39,21.77,1.20
18.40,58.80,0.88
18.40,-34.38,2.12
18.42,-20.54,0.92
18.43,65.56,0.92
18.45,-45.97,1.32
18.47,-25.42,1.59
18.48,-49.07,1.12
18.49,-14.57,0.95
18.52,-62.28,0.96
18.53,-45.91,0.89
18.54,57.05,0.93
18.56,-42.31,0.97
18.59,-8.24,1.20
18.62,38.78,3.45
18.70,-9.05,0.95
18.72,-71.43,1.15
18.73,-8.28,0.90
18.74,-35.64,0.91
18.74,39.67,0.95
18.74,39.61,0.98
18.75,37.61,1.05
18.76,-64.87,0.93
18.76,-26.99,1.45
18.76,20.55,1.09
18.77,26.66,0.91
18.78,18.18,1.05
18.79,-4.75,1.08
18.83,33.36,1.31
18.85,59.39,0.96
18.87,-62.19,1.08
18.89,50.71,0.89
18.90,-22.74,0.91
18.91,71.30,0.92
18.91,36.90,1.08
18.91,22.65,0.98
18.92,-26.30,1.97
18.92,43.95,1.12
18.94,4.20,0.97
18.94,4.20,0.88
18.95,-67.23,1.03
18.95,-5.85,0.91
18.96,-21.11,1.31
18.97,-52.94,0.91
18.98,-37.11,0.91
18.98,32.69,1.41
18.99,15.07,1.14
19.00,32.15,0.89
19.03,-5.74,1.14
19.04,-29.88,1.69
19.05,-42.09,0.94
19.08,-21.74,1.23
19.09,13.86,1.52
19.10,-4.88,1.35
19.11,-37.06,1.08
19.12,-27.67,1.39
19.14,-40.50,0.98
19.16,-37.90,1.11
19.16,-21.02,1.57
19.17,-39.34,1.12
19.21,67.66,1.49
19.23,39.15,1.02
19.26,-25.26,0.91
19.26,73.36,1.01
19.27,21.39,0.93
19.27,38.13,1.04
19.29,53.37,1.21
19.29,-18.95,0.90
19.34,-5.42,0.88
19.34,65.71,0.97
19.36,-17.85,1.17
19.36,-15.96,0.99
19.38,-44.46,1.16
19.39,-44.80,1.07
19.40,-40.62,1.16
19.40,29.62,0.87
19.42,3.11,1.37
19.44,0.34,0.96
19.48,24.67,1.02
19.50,51.73,1.23
19.51,27.96,1.49
19.53,34.45,0.94
19.54,69.67,0.95
19.57,7.38,1.01
19.59,-48.10,0.90
19.61,50.22,1.00
19.61,-24.88,0.98
19.61,-1.29,1.04
19.61,-7.03,0.89
19.66,30.15,0.95
19.67,18.01,1.03
19.68,17.48,1.03
19.74,37.35,0.90
19.75,45.13,1.58
19.77,10.61,1.64
19.77,-19.76,0.90
19.79,18.53,1.26
19.80,70.27,1.20
19.85,8.87,2.82
19.85,22.61,0.90
19.87,1.01,1.19
19.89,24.08,0.98
19.90,8.46,0.94
19.92,-41.87,1.11
19.92,6.41,1.24
19.93,52.44,0.89
19.93,-26.30,0.95
19.93,38.49,0.88
19.93,58.85,0.88
19.94,35.08,1.18
19.95,-27.17,0.99
19.98,19.49,1.32
19.98,-26.20,0.91
20.00,-35.28,1.04
20.01,-72.91,1.16
20.02,27.75,0.96
20.03,-59.38,0.88
20.04,-27.71,1.02
20.05,67.87,1.00
20.06,-37.94,0.93
20.07,-32.06,0.87
20.12,-52.88,0.89
20.14,-66.18,1.30
20.15,77.71,1.03
20.16,36.84,0.89
20.19,-0.82,1.42
20.22,46.82,0.92
20.22,56.57,1.06
20.23,46.74,1.21
20.24,15.20,0.89
20.24,36.81,0.89
20.25,25.59,0.92
20.26,47.71,1.16
20.26,27.81,1.00
20.29,-12.51,1.06
20.30,38.03,0.93
20.30,-12.54,1.29
20.34,-12.76,0.93
20.35,-14.78,1.49
20.37,40.26,1.88
20.40,32.19,1.02
20.43,-56.73,2.03
20.48,-17.81,0.93
20.49,30.37,1.15
20.49,62.99,1.08
20.49,-2.89,0.89
20.50,48.95,0.89
20.55,11.30,1.14
20.57,35.25,0.97
20.59,14.67,0.96
20.59,-60.58,0.93
20.61,-2.55,0.89
20.63,14.60,1.27
20.63,-47.29,1.47
20.63,-61.53,0.91
20.64,-1.11,1.05
20.64,21.20,0.92
20.66,15.91,1.22
20.69,45.28,2.46
20.72,15.07,1.02
20.73,-51.92,1.00
20.75,25.27,0.89
20.75,-66.20,1.35
20.75,61.84,1.35
20.76,57.58,0.99
20.76,30.72,1.08
20.77,-25.27,1.11
20.77,33.97,1.75
20.78,16.12,1.07
20.79,34.37,0.89
20.79,36.49,0.99
20.79,-9.50,1.22
20.80,-5.03,1.02
20.82,46.11,0.92
20.82,-46.23,0.90
20.83,-33.78,0.90
20.86,-26.92,1.11
20.87,27.10,0.98
20.88,-8.98,0.94
20.89,44.39,0.92
20.91,-58.45,1.26
20.95,41.17,1.17
21.00,47.52,0.94
21.02,-32.26,0.95
21.07,-19.85,0.92
21.08,43.93,1.24
21.10,-17.23,1.12
21.11,47.65,0.98
21.12,-25.01,1.00
21.16,-11.37,1.00
21.17,10.13,0.95
21.22,30.23,1.43
21.24,10.01,1.01
21.25,38.04,1.23
21.26,5.25,1.17
21.29,39.39,1.08
21.30,34.90,1.03
21.30,-32.17,0.94
21.31,62.59,1.77
21.33,-53.45,1.03
21.35,-40.81,0.92
21.37,19.80,1.12
21.37,-16.83,1.06
21.44,-65.37,1.08
21.44,-22.41,1.22
21.48,70.56,1.42
21.48,-21.81,1.00
21.50,23.64,0.99
21.53,-5.57,1.56
21.57,45.59,1.16
21.58,38.53,0.90
21.62,-19.47,1.00
21.63,-7.85,0.95
21.63,62.08,0.93
21.67,-16.66,1.25
21.69,-77.39,1.24
21.70,71.31,0.99
21.70,51.19,0.95
21.71,-18.87,0.94
21.73,58.78,1.08
21.74,28.74,1.00
21.74,9.88,1.80
21.74,17.35,1.05
21.74,25.65,1.10
21.75,-33.03,1.04
21.76,61.12,1.07
21.78,49.31,1.08
21.78,-16.13,1.58
21.90,-37.36,1.52
21.97,-54.99,1.03
22.05,-56.78,0.95
22.06,-2.16,0.94
22.06,64.63,1.07
22.09,5.06,0.91
22.10,-0.32,1.54
22.10,-39.54,1.01
22.11,-13.87,1.06
22.12,25.35,1.22
22.14,-46.96,2.16
22.14,-32.99,1.00
22.14,-34.04,0.87
22.16,72.34,0.92
22.17,33.18,1.06
22.17,-32.55,0.89
22.17,6.20,1.31
22.18,58.20,1.36
22.23,39.71,1.00
22.25,57.04,1.09
22.26,-41.35,0.92
22.27,37.75,1.10
22.28,-7.78,1.10
22.31,-60.26,1.57
22.35,46.54,0.99
22.36,28.33,0.93
22.36,12.21,0.92
22.36,-1.39,1.19
22.39,52.23,1.02
22.41,49.48,0.99
22.42,1.38,0.92
22.46,-64.97,1.00
22.46,4.70,0.93
22.48,-0.02,1.27
22.49,58.42,1.13
22.49,-43.50,1.16
22.49,47.71,1.05
22.50,-43.75,1.11
22.51,43.12,0.99
22.51,-10.68,0.92
22.52,50.28,1.23
22.53,-32.35,1.06
22.55,-61.98,0.89
22.59,-0.12,1.14
22.62,51.55,0.96
22.65,39.05,0.90
22.68,44.28,1.00
22.68,-27.04,1.09
22.69,10.83,1.35
22.70,29.31,0.92
22.71,-46.88,1.96
22.72,30.22,1.55
22.72,-41.41,0.91
22.73,-18.83,0.95
22.76,-53.50,0.91
22.77,-81.38,1.11
22.78,23.57,1.16
22.78,12.17,1.09
22.79,83.15,0.93
22.81,-51.32,1.32
22.83,-13.59,1.13
22.83,66.20,1.32
22.83,24.60,1.32
22.87,43.31,0.88
22.88,-32.88,1.01
22.88,-7.58,1.24
22.91,84.35,0.95
22.91,-15.82,1.41
22.92,8.82,0.89
22.93,-32.54,1.09
22.94,49.73,0.87
22.96,-29.62,2.52
23.01,-52.75,1.11
23.03,42.33,1.28
23.06,28.08,1.77
23.06,3.82,1.01
23.07,50.05,0.96
23.08,15.21,1.75
23.11,59.42,0.91
23.11,-23.74,1.01
23.11,-43.52,1.06
23.12,9.41,0.99
23.12,25.47,0.93
23.13,75.39,1.03
23.16,-21.17,1.26
23.17,-22.46,0.94
23.17,-45.25,1.19
23.21,49.41,0.99
23.24,-6.05,1.08
23.26,-9.09,1.07
23.28,-7.73,0.89
23.29,3.28,1.25
23.29,-58.24,1.15
23.30,49.02,0.92
23.30,-9.18,1.03
23.31,68.11,0.93
23.31,-32.53,1.03
23.32,-9.61,0.87
23.34,23.74,0.98
23.38,-20.10,1.16
23.41,62.28,0.88
23.42,23.40,1.02
23.43,-20.64,1.03
23.45,1.26,0.88
23.47,6.38,1.07
23.49,12.76,0.99
23.50,58.55,0.90
23.55,-37.82,1.03
23.55,-20.91,0.95
23.57,31.33,0.88
23.58,-42.62,0.95
23.63,46.46,1.21
23.63,-45.49,0.94
23.64,43.27,1.06
23.66,77.63,1.43
23.66,-14.22,0.88
23.67,5.63,1.11
23.67,44.33,1.10
23.70,-17.82,0.92
23.70,1.78,1.00
23.71,-14.54,1.00
23.73,29.36,0.89
23.77,46.42,0.88
23.77,3.49,0.88
23.78,58.65,0.90
23.82,-28.13,0.98
23.91,57.50,1.00
23.96,25.14,0.96
23.98,-3.56,0.90
23.98,55.75,0.90
23.99,6.86,1.14
24.00,-65.58,1.00
5.28,46.01,2.67
7.58,31.89,1.58
9.51,-40.47,0.96
11.30,31.54,1.05
11.30,31.54,0.92
12.69,-1.45,1.31
13.40,54.92,1.16
16.07,-11.37,0.91
17.17,-15.73,1.36
